upstream_camera,downstream_camera,upstream_time,downstream_time,propagation_lag_min,upstream_state,downstream_state,state_increase,sequence_id
2702,2704,2025-10-17 14:35:00,2025-10-17 14:40:00,5,0,2,2,4
2702,2704,2025-10-17 14:40:00,2025-10-17 14:45:00,5,0,2,2,4
2702,2704,2025-10-17 14:45:00,2025-10-17 14:50:00,5,0,2,2,4
2702,2704,2025-10-17 14:50:00,2025-10-17 14:55:00,5,0,2,2,4
2702,2704,2025-10-17 14:55:00,2025-10-17 15:00:00,5,0,2,2,4
2702,2704,2025-10-17 15:00:00,2025-10-17 15:05:00,5,0,2,2,4
2702,2704,2025-10-17 15:05:00,2025-10-17 15:10:00,5,0,2,2,4
2702,2704,2025-10-17 15:25:00,2025-10-17 16:25:00,60,0,3,3,4
2702,2704,2025-10-17 15:30:00,2025-10-17 16:25:00,55,0,3,3,4
2702,2704,2025-10-17 15:35:00,2025-10-17 16:25:00,50,0,3,3,4
2702,2704,2025-10-17 15:40:00,2025-10-17 16:25:00,45,0,3,3,4
2702,2704,2025-10-17 15:45:00,2025-10-17 16:25:00,40,0,3,3,4
2702,2704,2025-10-17 15:50:00,2025-10-17 16:25:00,35,0,3,3,4
2702,2704,2025-10-17 15:55:00,2025-10-17 16:25:00,30,0,3,3,4
2702,2704,2025-10-17 16:00:00,2025-10-17 16:25:00,25,0,3,3,4
2702,2704,2025-10-17 16:05:00,2025-10-17 16:25:00,20,0,3,3,4
2702,2704,2025-10-17 16:10:00,2025-10-17 16:25:00,15,0,3,3,4
2702,2704,2025-10-17 16:15:00,2025-10-17 16:25:00,10,0,3,3,4
2702,2704,2025-10-17 16:20:00,2025-10-17 16:25:00,5,0,3,3,4
2702,2704,2025-10-17 16:25:00,2025-10-17 16:30:00,5,0,3,3,4
2702,2704,2025-10-17 16:30:00,2025-10-17 16:35:00,5,0,3,3,4
2702,2704,2025-10-17 16:35:00,2025-10-17 17:00:00,25,0,3,3,4
2702,2704,2025-10-17 16:40:00,2025-10-17 17:00:00,20,0,3,3,4
2702,2704,2025-10-17 16:45:00,2025-10-17 17:00:00,15,0,3,3,4
2702,2704,2025-10-17 16:50:00,2025-10-17 17:00:00,10,0,3,3,4
2702,2704,2025-10-17 16:55:00,2025-10-17 17:00:00,5,0,3,3,4
2702,2704,2025-10-17 17:00:00,2025-10-17 17:05:00,5,0,3,3,4
2702,2704,2025-10-17 17:05:00,2025-10-17 17:10:00,5,0,3,3,4
2702,2704,2025-10-17 17:10:00,2025-10-17 17:15:00,5,0,3,3,4
2702,2704,2025-10-17 17:15:00,2025-10-17 17:20:00,5,0,3,3,4
2702,2704,2025-10-17 17:20:00,2025-10-17 17:30:00,10,0,3,3,4
2702,2704,2025-10-17 17:25:00,2025-10-17 17:30:00,5,0,3,3,4
2702,2704,2025-10-17 17:30:00,2025-10-17 17:35:00,5,0,3,3,4
2702,2704,2025-10-17 17:35:00,2025-10-17 17:40:00,5,0,3,3,4
2702,2704,2025-10-17 17:40:00,2025-10-17 17:45:00,5,0,3,3,4
2702,2704,2025-10-17 18:10:00,2025-10-17 19:10:00,60,0,3,3,5
2702,2704,2025-10-17 18:15:00,2025-10-17 19:10:00,55,0,3,3,5
2702,2704,2025-10-17 18:20:00,2025-10-17 19:10:00,50,0,3,3,5
2702,2704,2025-10-17 18:25:00,2025-10-17 19:10:00,45,0,3,3,5
2702,2704,2025-10-17 18:30:00,2025-10-17 19:10:00,40,0,3,3,5
2702,2704,2025-10-17 18:35:00,2025-10-17 19:10:00,35,0,3,3,5
2702,2704,2025-10-17 18:40:00,2025-10-17 19:10:00,30,0,3,3,5
2702,2704,2025-10-17 18:45:00,2025-10-17 19:10:00,25,0,3,3,5
2702,2704,2025-10-17 18:50:00,2025-10-17 19:10:00,20,0,3,3,5
2702,2704,2025-10-17 18:55:00,2025-10-17 19:10:00,15,0,3,3,5
2702,2704,2025-10-18 05:30:00,2025-10-18 05:35:00,5,0,2,2,6
2702,2704,2025-10-18 05:50:00,2025-10-18 05:55:00,5,0,2,2,6
2702,2704,2025-10-18 06:30:00,2025-10-18 06:35:00,5,0,2,2,6
2702,2704,2025-10-18 06:35:00,2025-10-18 06:40:00,5,0,2,2,6
2702,2704,2025-10-18 06:40:00,2025-10-18 06:45:00,5,0,2,2,6
2702,2704,2025-10-18 06:45:00,2025-10-18 06:50:00,5,0,2,2,6
2702,2704,2025-10-18 06:50:00,2025-10-18 06:55:00,5,0,2,2,6
2702,2704,2025-10-18 06:55:00,2025-10-18 07:00:00,5,0,2,2,6
2702,2704,2025-10-18 07:00:00,2025-10-18 07:05:00,5,0,2,2,6
2702,2704,2025-10-18 07:05:00,2025-10-18 07:10:00,5,0,2,2,6
2702,2704,2025-10-18 07:10:00,2025-10-18 07:15:00,5,0,2,2,6
2702,2704,2025-10-18 07:15:00,2025-10-18 07:20:00,5,0,2,2,6
2702,2704,2025-10-18 07:20:00,2025-10-18 07:30:00,10,0,2,2,6
2702,2704,2025-10-18 07:25:00,2025-10-18 07:30:00,5,0,2,2,6
2702,2704,2025-10-18 07:30:00,2025-10-18 07:35:00,5,0,2,2,6
2702,2704,2025-10-18 07:35:00,2025-10-18 07:40:00,5,0,2,2,6
2702,2704,2025-10-18 07:45:00,2025-10-18 07:50:00,5,0,2,2,6
2702,2704,2025-10-18 07:50:00,2025-10-18 07:55:00,5,0,2,2,6
2702,2704,2025-10-18 07:55:00,2025-10-18 08:00:00,5,0,2,2,6
2702,2704,2025-10-18 08:00:00,2025-10-18 08:05:00,5,0,2,2,6
2702,2704,2025-10-18 08:05:00,2025-10-18 08:10:00,5,0,2,2,6
2702,2704,2025-10-18 08:10:00,2025-10-18 08:15:00,5,0,2,2,6
2702,2704,2025-10-18 08:15:00,2025-10-18 08:20:00,5,0,2,2,6
2702,2704,2025-10-18 08:20:00,2025-10-18 08:25:00,5,0,2,2,6
2702,2704,2025-10-18 08:25:00,2025-10-18 08:30:00,5,0,2,2,6
2702,2704,2025-10-18 08:30:00,2025-10-18 08:35:00,5,0,2,2,6
2702,2704,2025-10-18 08:35:00,2025-10-18 08:40:00,5,0,2,2,6
2702,2704,2025-10-18 08:40:00,2025-10-18 08:45:00,5,0,2,2,6
2702,2704,2025-10-18 08:45:00,2025-10-18 08:50:00,5,0,2,2,6
2702,2704,2025-10-18 08:50:00,2025-10-18 08:55:00,5,0,2,2,6
2702,2704,2025-10-18 08:55:00,2025-10-18 09:00:00,5,0,2,2,6
2702,2704,2025-10-18 09:00:00,2025-10-18 09:05:00,5,0,2,2,6
2702,2704,2025-10-18 09:05:00,2025-10-18 09:10:00,5,0,2,2,6
2702,2704,2025-10-18 09:10:00,2025-10-18 09:15:00,5,0,2,2,6
2702,2704,2025-10-18 09:15:00,2025-10-18 09:20:00,5,0,2,2,6
2702,2704,2025-10-18 09:20:00,2025-10-18 09:25:00,5,0,2,2,6
2702,2704,2025-10-18 11:55:00,2025-10-18 12:00:00,5,0,2,2,6
2702,2704,2025-10-18 12:00:00,2025-10-18 12:05:00,5,0,2,2,6
2702,2704,2025-10-18 12:10:00,2025-10-18 12:15:00,5,0,2,2,6
2702,2704,2025-10-18 12:20:00,2025-10-18 12:25:00,5,0,2,2,6
2702,2704,2025-10-18 12:25:00,2025-10-18 12:30:00,5,0,2,2,6
2702,2704,2025-10-18 12:30:00,2025-10-18 12:35:00,5,0,2,2,6
2702,2704,2025-10-18 12:35:00,2025-10-18 12:40:00,5,0,2,2,6
2702,2704,2025-10-18 12:40:00,2025-10-18 12:45:00,5,0,2,2,6
2702,2704,2025-10-18 12:45:00,2025-10-18 12:50:00,5,0,2,2,6
2702,2704,2025-10-18 12:50:00,2025-10-18 12:55:00,5,0,2,2,6
2702,2704,2025-10-18 12:55:00,2025-10-18 13:00:00,5,0,2,2,6
2702,2704,2025-10-18 13:00:00,2025-10-18 13:05:00,5,0,2,2,6
2702,2704,2025-10-18 13:05:00,2025-10-18 13:10:00,5,0,2,2,6
2702,2704,2025-10-18 13:10:00,2025-10-18 13:15:00,5,0,2,2,6
2702,2704,2025-10-18 13:15:00,2025-10-18 13:20:00,5,0,2,2,6
2702,2704,2025-10-18 13:20:00,2025-10-18 13:25:00,5,0,2,2,6
2702,2704,2025-10-18 13:25:00,2025-10-18 13:30:00,5,0,2,2,6
2702,2704,2025-10-18 13:30:00,2025-10-18 13:35:00,5,0,2,2,6
2702,2704,2025-10-18 13:35:00,2025-10-18 13:40:00,5,0,2,2,6
2702,2704,2025-10-18 13:40:00,2025-10-18 13:45:00,5,0,2,2,6
2702,2704,2025-10-18 13:45:00,2025-10-18 13:50:00,5,0,2,2,6
2702,2704,2025-10-18 13:50:00,2025-10-18 13:55:00,5,0,2,2,6
2702,2704,2025-10-18 13:55:00,2025-10-18 14:00:00,5,0,2,2,6
2702,2704,2025-10-18 14:00:00,2025-10-18 14:05:00,5,0,2,2,6
2702,2704,2025-10-18 14:05:00,2025-10-18 14:10:00,5,0,2,2,6
2702,2704,2025-10-18 14:10:00,2025-10-18 14:15:00,5,0,2,2,6
2702,2704,2025-10-18 14:15:00,2025-10-18 14:20:00,5,0,2,2,6
2702,2704,2025-10-18 14:20:00,2025-10-18 14:25:00,5,0,2,2,6
2702,2704,2025-10-18 14:25:00,2025-10-18 14:30:00,5,0,2,2,6
2702,2704,2025-10-18 14:30:00,2025-10-18 14:35:00,5,0,2,2,6
2702,2704,2025-10-18 14:35:00,2025-10-18 14:40:00,5,0,2,2,6
2702,2704,2025-10-18 14:45:00,2025-10-18 14:50:00,5,0,2,2,6
2702,2704,2025-10-18 14:50:00,2025-10-18 14:55:00,5,0,2,2,6
2702,2704,2025-10-18 14:55:00,2025-10-18 15:00:00,5,0,2,2,6
2702,2704,2025-10-18 15:00:00,2025-10-18 15:05:00,5,0,2,2,6
2702,2704,2025-10-18 15:05:00,2025-10-18 15:10:00,5,0,2,2,6
2702,2704,2025-10-18 15:10:00,2025-10-18 15:15:00,5,0,2,2,6
2702,2704,2025-10-18 15:15:00,2025-10-18 15:20:00,5,0,2,2,6
2702,2704,2025-10-18 15:20:00,2025-10-18 15:25:00,5,0,2,2,6
2702,2704,2025-10-18 15:25:00,2025-10-18 15:30:00,5,0,2,2,6
2702,2704,2025-10-18 15:30:00,2025-10-18 15:35:00,5,0,2,2,6
2702,2704,2025-10-18 15:35:00,2025-10-18 15:40:00,5,0,2,2,6
2702,2704,2025-10-18 15:40:00,2025-10-18 15:45:00,5,0,2,2,6
2702,2704,2025-10-18 15:45:00,2025-10-18 15:50:00,5,0,2,2,6
2702,2704,2025-10-18 15:50:00,2025-10-18 15:55:00,5,0,2,2,6
2702,2704,2025-10-18 15:55:00,2025-10-18 16:00:00,5,0,2,2,6
2702,2704,2025-10-18 16:00:00,2025-10-18 16:05:00,5,0,2,2,6
2702,2704,2025-10-18 16:05:00,2025-10-18 16:10:00,5,0,2,2,6
2702,2704,2025-10-18 16:10:00,2025-10-18 16:15:00,5,0,2,2,6
2702,2704,2025-10-18 16:15:00,2025-10-18 16:20:00,5,0,2,2,6
2702,2704,2025-10-18 16:20:00,2025-10-18 16:25:00,5,0,2,2,6
2702,2704,2025-10-18 16:25:00,2025-10-18 16:30:00,5,0,2,2,6
2702,2704,2025-10-18 16:30:00,2025-10-18 16:35:00,5,0,2,2,6
2702,2704,2025-10-18 16:35:00,2025-10-18 16:40:00,5,0,2,2,6
2702,2704,2025-10-18 16:40:00,2025-10-18 16:45:00,5,0,2,2,6
2702,2704,2025-10-18 16:45:00,2025-10-18 16:50:00,5,0,2,2,6
2702,2704,2025-10-18 16:50:00,2025-10-18 16:55:00,5,0,2,2,6
2702,2704,2025-10-18 16:55:00,2025-10-18 17:00:00,5,0,3,3,6
2702,2704,2025-10-18 17:00:00,2025-10-18 17:05:00,5,0,3,3,6
2702,2704,2025-10-18 17:05:00,2025-10-18 17:10:00,5,0,3,3,6
2702,2704,2025-10-18 17:10:00,2025-10-18 17:15:00,5,0,3,3,6
2702,2704,2025-10-18 17:15:00,2025-10-18 17:20:00,5,0,3,3,6
2702,2704,2025-10-18 17:20:00,2025-10-18 17:25:00,5,0,3,3,6
2702,2704,2025-10-18 17:25:00,2025-10-18 17:30:00,5,0,3,3,6
2702,2704,2025-10-18 17:30:00,2025-10-18 17:35:00,5,0,3,3,6
2702,2704,2025-10-18 17:35:00,2025-10-18 17:40:00,5,0,3,3,6
2702,2704,2025-10-18 17:40:00,2025-10-18 17:45:00,5,0,3,3,6
2702,2704,2025-10-18 17:45:00,2025-10-18 17:50:00,5,0,3,3,6
2702,2704,2025-10-18 17:50:00,2025-10-18 17:55:00,5,0,3,3,6
2702,2704,2025-10-18 17:55:00,2025-10-18 18:00:00,5,0,3,3,6
2702,2704,2025-10-18 18:00:00,2025-10-18 18:05:00,5,0,3,3,6
2702,2704,2025-10-18 18:05:00,2025-10-18 18:10:00,5,0,3,3,6
2702,2704,2025-10-18 18:10:00,2025-10-18 18:15:00,5,0,3,3,6
2702,2704,2025-10-18 18:15:00,2025-10-18 18:20:00,5,0,3,3,6
2702,2704,2025-10-18 18:20:00,2025-10-18 18:25:00,5,0,3,3,6
2702,2704,2025-10-18 18:25:00,2025-10-18 18:30:00,5,0,3,3,6
2702,2704,2025-10-18 18:30:00,2025-10-18 18:35:00,5,0,3,3,6
2702,2704,2025-10-18 18:35:00,2025-10-18 18:40:00,5,0,3,3,6
2702,2704,2025-10-18 18:40:00,2025-10-18 18:45:00,5,0,3,3,6
2702,2704,2025-10-18 18:45:00,2025-10-18 18:50:00,5,0,3,3,6
2702,2704,2025-10-18 18:50:00,2025-10-18 18:55:00,5,0,3,3,6
2702,2704,2025-10-18 18:55:00,2025-10-18 19:00:00,5,0,3,3,6
2702,2704,2025-10-18 19:00:00,2025-10-18 19:05:00,5,0,3,3,6
2702,2704,2025-10-18 20:25:00,2025-10-18 20:30:00,5,0,3,3,6
2702,2704,2025-10-18 20:30:00,2025-10-18 20:35:00,5,0,3,3,6
2702,2704,2025-10-18 20:35:00,2025-10-18 20:40:00,5,0,3,3,6
2702,2704,2025-10-18 21:00:00,2025-10-18 21:05:00,5,0,3,3,6
2702,2704,2025-10-18 21:05:00,2025-10-18 21:10:00,5,0,3,3,6
2702,2704,2025-10-18 21:10:00,2025-10-18 21:15:00,5,0,3,3,6
2702,2704,2025-10-18 21:55:00,2025-10-18 22:00:00,5,0,3,3,6
2702,2704,2025-10-18 22:30:00,2025-10-18 22:35:00,5,0,3,3,6
2702,2704,2025-10-18 22:35:00,2025-10-18 22:40:00,5,0,3,3,6
2702,2704,2025-10-18 22:45:00,2025-10-18 22:50:00,5,0,3,3,6
2702,2704,2025-10-18 22:50:00,2025-10-18 22:55:00,5,0,3,3,6
2702,2704,2025-10-18 22:55:00,2025-10-18 23:00:00,5,0,3,3,6
2702,2704,2025-10-18 23:00:00,2025-10-18 23:05:00,5,0,3,3,6
2702,2704,2025-10-19 07:55:00,2025-10-19 08:00:00,5,0,2,2,7
2702,2704,2025-10-19 08:00:00,2025-10-19 08:05:00,5,0,2,2,7
2702,2704,2025-10-19 08:05:00,2025-10-19 08:10:00,5,0,2,2,7
2702,2704,2025-10-19 08:10:00,2025-10-19 08:15:00,5,0,2,2,7
2702,2704,2025-10-19 08:15:00,2025-10-19 08:20:00,5,0,2,2,7
2702,2704,2025-10-19 08:20:00,2025-10-19 08:25:00,5,0,2,2,7
2702,2704,2025-10-19 08:25:00,2025-10-19 08:30:00,5,0,2,2,7
2702,2704,2025-10-19 08:30:00,2025-10-19 08:35:00,5,0,2,2,7
2702,2704,2025-10-19 08:35:00,2025-10-19 08:40:00,5,0,2,2,7
2702,2704,2025-10-19 08:40:00,2025-10-19 08:45:00,5,0,2,2,7
2702,2704,2025-10-19 08:45:00,2025-10-19 08:50:00,5,0,2,2,7
2702,2704,2025-10-19 08:50:00,2025-10-19 08:55:00,5,0,2,2,7
2702,2704,2025-10-19 08:55:00,2025-10-19 09:00:00,5,0,2,2,7
2702,2704,2025-10-19 09:00:00,2025-10-19 09:05:00,5,0,2,2,7
2702,2704,2025-10-19 09:05:00,2025-10-19 09:10:00,5,0,2,2,7
2702,2704,2025-10-19 09:10:00,2025-10-19 09:15:00,5,0,2,2,7
2702,2704,2025-10-19 09:15:00,2025-10-19 09:20:00,5,0,2,2,7
2702,2704,2025-10-19 09:20:00,2025-10-19 09:25:00,5,0,2,2,7
2702,2704,2025-10-19 09:25:00,2025-10-19 09:30:00,5,0,2,2,7
2702,2704,2025-10-19 09:30:00,2025-10-19 09:35:00,5,0,2,2,7
2702,2704,2025-10-19 09:35:00,2025-10-19 09:40:00,5,0,2,2,7
2702,2704,2025-10-19 09:40:00,2025-10-19 09:45:00,5,0,2,2,7
2702,2704,2025-10-19 09:45:00,2025-10-19 09:50:00,5,0,2,2,7
2702,2704,2025-10-19 09:50:00,2025-10-19 09:55:00,5,0,2,2,7
2702,2704,2025-10-19 09:55:00,2025-10-19 10:00:00,5,0,2,2,7
2702,2704,2025-10-19 10:00:00,2025-10-19 10:05:00,5,0,2,2,7
2702,2704,2025-10-19 10:05:00,2025-10-19 10:10:00,5,0,2,2,7
2702,2704,2025-10-19 10:10:00,2025-10-19 10:15:00,5,0,2,2,7
2702,2704,2025-10-19 10:15:00,2025-10-19 10:20:00,5,0,2,2,7
2702,2704,2025-10-19 10:20:00,2025-10-19 10:25:00,5,0,2,2,7
2702,2704,2025-10-19 10:25:00,2025-10-19 10:30:00,5,0,2,2,7
2702,2704,2025-10-19 10:30:00,2025-10-19 10:35:00,5,0,2,2,7
2702,2704,2025-10-19 10:35:00,2025-10-19 10:40:00,5,0,2,2,7
2702,2704,2025-10-19 10:40:00,2025-10-19 10:45:00,5,0,2,2,7
2702,2704,2025-10-19 10:45:00,2025-10-19 10:50:00,5,0,2,2,7
2702,2704,2025-10-19 10:50:00,2025-10-19 10:55:00,5,0,2,2,7
2702,2704,2025-10-19 10:55:00,2025-10-19 11:00:00,5,0,2,2,7
2702,2704,2025-10-19 11:00:00,2025-10-19 11:05:00,5,0,2,2,7
2702,2704,2025-10-19 11:05:00,2025-10-19 11:10:00,5,0,2,2,7
2702,2704,2025-10-19 11:10:00,2025-10-19 11:15:00,5,0,2,2,7
2702,2704,2025-10-19 11:15:00,2025-10-19 11:20:00,5,0,2,2,7
2702,2704,2025-10-19 11:20:00,2025-10-19 11:25:00,5,0,2,2,7
2702,2704,2025-10-19 11:25:00,2025-10-19 11:30:00,5,0,2,2,7
2702,2704,2025-10-19 11:30:00,2025-10-19 11:35:00,5,0,2,2,7
2702,2704,2025-10-19 11:35:00,2025-10-19 11:40:00,5,0,2,2,7
2702,2704,2025-10-19 11:40:00,2025-10-19 11:45:00,5,0,2,2,7
2702,2704,2025-10-19 11:45:00,2025-10-19 11:50:00,5,0,2,2,7
2702,2704,2025-10-19 11:50:00,2025-10-19 11:55:00,5,0,2,2,7
2702,2704,2025-10-19 11:55:00,2025-10-19 12:00:00,5,0,2,2,7
2702,2704,2025-10-19 12:00:00,2025-10-19 12:05:00,5,0,2,2,7
2702,2704,2025-10-19 12:05:00,2025-10-19 12:10:00,5,0,2,2,7
2702,2704,2025-10-19 12:10:00,2025-10-19 12:15:00,5,0,2,2,7
2702,2704,2025-10-19 12:20:00,2025-10-19 12:25:00,5,0,2,2,7
2702,2704,2025-10-19 12:25:00,2025-10-19 12:30:00,5,0,2,2,7
2702,2704,2025-10-19 12:30:00,2025-10-19 12:35:00,5,0,2,2,7
2702,2704,2025-10-19 12:35:00,2025-10-19 12:40:00,5,0,2,2,7
2702,2704,2025-10-19 12:40:00,2025-10-19 12:45:00,5,0,2,2,7
2702,2704,2025-10-19 12:45:00,2025-10-19 12:50:00,5,0,2,2,7
2702,2704,2025-10-19 12:50:00,2025-10-19 12:55:00,5,0,2,2,7
2702,2704,2025-10-19 12:55:00,2025-10-19 13:00:00,5,0,2,2,7
2702,2704,2025-10-19 13:00:00,2025-10-19 13:05:00,5,0,2,2,7
2702,2704,2025-10-19 13:10:00,2025-10-19 13:15:00,5,0,2,2,7
2702,2704,2025-10-19 13:15:00,2025-10-19 13:20:00,5,0,2,2,7
2702,2704,2025-10-19 13:20:00,2025-10-19 13:25:00,5,0,2,2,7
2702,2704,2025-10-19 13:30:00,2025-10-19 13:35:00,5,0,2,2,7
2702,2704,2025-10-19 13:35:00,2025-10-19 13:40:00,5,0,2,2,7
2702,2704,2025-10-19 13:40:00,2025-10-19 13:45:00,5,0,2,2,7
2702,2704,2025-10-19 13:45:00,2025-10-19 13:50:00,5,0,2,2,7
2702,2704,2025-10-19 13:50:00,2025-10-19 13:55:00,5,0,2,2,7
2702,2704,2025-10-19 13:55:00,2025-10-19 14:00:00,5,0,2,2,7
2702,2704,2025-10-19 14:10:00,2025-10-19 14:15:00,5,0,2,2,7
2702,2704,2025-10-19 14:40:00,2025-10-19 14:45:00,5,0,2,2,7
2702,2704,2025-10-19 14:45:00,2025-10-19 14:50:00,5,0,2,2,7
2702,2704,2025-10-19 15:00:00,2025-10-19 15:05:00,5,0,2,2,7
2702,2704,2025-10-19 15:05:00,2025-10-19 15:10:00,5,0,2,2,7
2702,2704,2025-10-19 15:10:00,2025-10-19 15:15:00,5,0,2,2,7
2702,2704,2025-10-19 15:15:00,2025-10-19 15:20:00,5,0,2,2,7
2702,2704,2025-10-19 15:20:00,2025-10-19 15:25:00,5,0,2,2,7
2702,2704,2025-10-19 15:25:00,2025-10-19 15:30:00,5,0,2,2,7
2702,2704,2025-10-19 15:30:00,2025-10-19 15:35:00,5,0,2,2,7
2702,2704,2025-10-19 15:35:00,2025-10-19 15:40:00,5,0,2,2,7
2702,2704,2025-10-19 15:40:00,2025-10-19 15:45:00,5,0,2,2,7
2702,2704,2025-10-19 15:45:00,2025-10-19 15:50:00,5,0,2,2,7
2702,2704,2025-10-19 15:50:00,2025-10-19 15:55:00,5,0,2,2,7
2702,2704,2025-10-19 15:55:00,2025-10-19 16:00:00,5,0,2,2,7
2702,2704,2025-10-19 16:00:00,2025-10-19 16:05:00,5,0,2,2,7
2702,2704,2025-10-19 16:05:00,2025-10-19 16:10:00,5,0,2,2,7
2702,2704,2025-10-19 16:10:00,2025-10-19 16:15:00,5,0,2,2,7
2702,2704,2025-10-19 16:15:00,2025-10-19 16:20:00,5,0,2,2,7
2702,2704,2025-10-19 16:20:00,2025-10-19 16:25:00,5,0,2,2,7
2702,2704,2025-10-19 16:25:00,2025-10-19 16:30:00,5,0,2,2,7
2702,2704,2025-10-19 16:30:00,2025-10-19 16:35:00,5,0,2,2,7
2702,2704,2025-10-19 16:35:00,2025-10-19 16:40:00,5,0,2,2,7
2702,2704,2025-10-19 16:40:00,2025-10-19 16:45:00,5,0,2,2,7
2702,2704,2025-10-19 16:45:00,2025-10-19 16:50:00,5,0,2,2,7
2702,2704,2025-10-19 16:50:00,2025-10-19 17:00:00,10,2,3,1,7
2702,2704,2025-10-19 16:55:00,2025-10-19 17:00:00,5,2,3,1,7
2702,2704,2025-10-19 20:00:00,2025-10-19 20:05:00,5,0,3,3,7
2702,2704,2025-10-19 22:00:00,2025-10-19 22:05:00,5,0,3,3,7
2702,2704,2025-10-19 23:10:00,2025-10-19 23:15:00,5,0,3,3,7
2702,2704,2025-10-19 23:25:00,2025-10-19 23:30:00,5,0,3,3,7
2702,2704,2025-10-20 07:25:00,2025-10-20 07:30:00,5,0,2,2,8
2702,2704,2025-10-20 07:30:00,2025-10-20 07:35:00,5,0,2,2,8
2702,2704,2025-10-20 07:35:00,2025-10-20 07:40:00,5,0,2,2,8
2702,2704,2025-10-20 07:40:00,2025-10-20 07:45:00,5,0,2,2,8
2702,2704,2025-10-20 07:45:00,2025-10-20 07:50:00,5,1,2,1,8
2702,2704,2025-10-20 07:50:00,2025-10-20 07:55:00,5,0,2,2,8
2702,2704,2025-10-20 09:55:00,2025-10-20 10:00:00,5,1,2,1,8
2702,2704,2025-10-20 15:00:00,2025-10-20 16:00:00,60,2,3,1,8
2702,2704,2025-10-20 15:05:00,2025-10-20 16:00:00,55,2,3,1,8
2702,2704,2025-10-20 15:10:00,2025-10-20 16:00:00,50,2,3,1,8
2702,2704,2025-10-20 15:15:00,2025-10-20 16:00:00,45,2,3,1,8
2702,2704,2025-10-20 15:20:00,2025-10-20 16:00:00,40,2,3,1,8
2702,2704,2025-10-20 15:25:00,2025-10-20 16:00:00,35,2,3,1,8
2702,2704,2025-10-20 15:30:00,2025-10-20 16:00:00,30,2,3,1,8
2702,2704,2025-10-20 15:35:00,2025-10-20 16:00:00,25,2,3,1,8
2702,2704,2025-10-20 15:40:00,2025-10-20 16:00:00,20,2,3,1,8
2702,2704,2025-10-20 15:45:00,2025-10-20 16:00:00,15,2,3,1,8
2702,2704,2025-10-20 15:50:00,2025-10-20 16:00:00,10,2,3,1,8
2702,2704,2025-10-20 15:55:00,2025-10-20 16:00:00,5,2,3,1,8
2702,2704,2025-10-21 07:50:00,2025-10-21 07:55:00,5,0,1,1,9
2702,2704,2025-10-21 07:55:00,2025-10-21 08:00:00,5,0,1,1,9
2702,2704,2025-10-21 08:15:00,2025-10-21 08:20:00,5,0,1,1,9
2702,2704,2025-10-21 08:55:00,2025-10-21 09:00:00,5,0,1,1,9
2702,2704,2025-10-21 09:00:00,2025-10-21 09:05:00,5,0,1,1,9
2702,2704,2025-10-21 09:05:00,2025-10-21 09:10:00,5,0,1,1,9
2702,2704,2025-10-21 09:10:00,2025-10-21 09:15:00,5,0,1,1,9
2702,2704,2025-10-21 09:15:00,2025-10-21 09:20:00,5,0,1,1,9
2702,2704,2025-10-21 09:20:00,2025-10-21 09:25:00,5,0,1,1,9
2702,2704,2025-10-21 09:25:00,2025-10-21 09:30:00,5,0,1,1,9
2702,2704,2025-10-21 09:35:00,2025-10-21 09:40:00,5,0,1,1,9
2702,2704,2025-10-21 09:50:00,2025-10-21 09:55:00,5,0,1,1,9
2702,2704,2025-10-21 10:00:00,2025-10-21 10:05:00,5,0,1,1,9
2702,2704,2025-10-21 10:05:00,2025-10-21 10:10:00,5,0,1,1,9
2702,2704,2025-10-21 10:25:00,2025-10-21 10:30:00,5,0,1,1,9
2702,2704,2025-10-21 11:55:00,2025-10-21 12:00:00,5,0,1,1,9
2702,2704,2025-10-21 12:00:00,2025-10-21 12:05:00,5,0,1,1,9
2702,2704,2025-10-21 12:05:00,2025-10-21 12:10:00,5,0,1,1,9
2702,2704,2025-10-21 12:10:00,2025-10-21 12:15:00,5,0,1,1,9
2702,2704,2025-10-21 15:00:00,2025-10-21 15:05:00,5,0,1,1,9
2702,2704,2025-10-21 15:05:00,2025-10-21 15:15:00,10,0,1,1,9
2702,2704,2025-10-21 15:10:00,2025-10-21 15:15:00,5,0,1,1,9
2702,2704,2025-10-21 15:15:00,2025-10-21 15:20:00,5,0,1,1,9
2702,2704,2025-10-21 15:20:00,2025-10-21 15:25:00,5,0,1,1,9
2702,2704,2025-10-21 15:35:00,2025-10-21 15:40:00,5,0,1,1,9
2702,2704,2025-10-21 15:40:00,2025-10-21 15:45:00,5,0,1,1,9
2702,2704,2025-10-21 15:45:00,2025-10-21 16:00:00,15,0,1,1,9
2702,2704,2025-10-21 15:50:00,2025-10-21 16:00:00,10,0,1,1,9
2702,2704,2025-10-21 15:55:00,2025-10-21 16:00:00,5,0,1,1,9
2702,2704,2025-10-21 16:00:00,2025-10-21 16:05:00,5,0,1,1,9
2702,2704,2025-10-21 16:05:00,2025-10-21 16:10:00,5,0,1,1,9
2702,2704,2025-10-21 16:10:00,2025-10-21 16:15:00,5,0,1,1,9
2702,2704,2025-10-21 16:15:00,2025-10-21 16:20:00,5,0,1,1,9
2702,2704,2025-10-21 16:20:00,2025-10-21 16:25:00,5,0,1,1,9
